,syllable,frequency,pval_uniform
882,θ_ɜː_m,1,0.0
885,θ_ɜː_s_t,6,0.5803236797915148
887,θ_ɜː_z,23,0.7512946359146896
888,θ_əʊ,1,0.0
893,θ_aʊ,175,0.0
894,θ_ɪə,274,0.0
895,θ_ɪə_ɜ˞,5,0.48963584909265034
896,θ_ɪə_m,1,0.0
897,θ_ɪə_n,3,0.23554813451106882
898,θ_ɪə_n_z,1,0.0
899,θ_ə,159,0.0
900,θ_ə_ɜ˞,66,0.22694889753239533
901,θ_ə_d,77,0.1502734291998825
902,θ_ə_d_z,67,0.2194689675642295
903,θ_ə_m,2,0.033867369356318955
905,θ_ə_n,4,0.3786429146367648
908,θ_ə_s,3,0.23554813451106882
909,θ_ə_z,17,0.9016509460184803
910,θ_ɛ,113,0.0
911,θ_ɛ_f_t,8,0.7234184599172108
915,θ_ɛ_n,14,0.9982253065955268
916,θ_ɛ_t,1,0.0
917,θ_ɛ_t_s,1,0.0
918,θ_n̩,42,0.4517689961603307
919,θ_n̩_d,10,0.8344113943730964
920,θ_n̩_z,4,0.3786429146367648
921,θ_ɪ,231,0.0
922,θ_ɪ_ŋ,2633,0.0
923,θ_ɪ_ŋ_k,1220,0.0
924,θ_ɪ_ŋ_k_s,53,0.3360612778790799
925,θ_ɪ_ŋ_z,622,0.0
926,θ_ɪ_k,105,0.0
927,θ_ɪ_k_s,6,0.5803236797915148
931,θ_ɪ_n,80,0.1312619697855658
933,θ_ɪ_n_z,1,0.0
934,θ_ɪ_s_t,1,0.0
936,θ_ɪ_z,2,0.033867369356318955
937,θ_l̩,12,0.9250992250719607
938,θ_l̩_z,2,0.033867369356318955
939,θ_ɒ,195,0.0
940,θ_ɒ_ŋ,1,0.0
941,θ_ɒ_ŋ_z,1,0.0
943,θ_ɒ_s,4,0.3786429146367648
944,θ_ʌ,44,0.4286296626871451
945,θ_ʌ_d,2,0.033867369356318955
946,θ_ʌ_d_z,1,0.0
947,θ_ʌ_ɡ,1,0.0
948,θ_ʌ_ɡ_z,4,0.3786429146367648
949,θ_ʌ_m,27,0.6715392446185393
951,θ_ʌ_m_p,4,0.3786429146367648
952,θ_ʌ_m_p_s,1,0.0
953,θ_ʌ_m_p_t,5,0.48963584909265034
954,θ_ʌ_m_z,4,0.3786429146367648
955,θ_ʌ_n,20,0.8208130603464577
956,θ_iː,41,0.46375526216358076
957,θ_iː_f,7,0.6569991481240273
958,θ_iː_m,28,0.6534497613150807
959,θ_iː_m_z,9,0.7820044449462648
960,θ_iː_n,3,0.23554813451106882
965,θ_iː_v_z,5,0.48963584909265034
968,θ_j_ə_n,1,0.0
969,θ_j_uː,58,0.2912195840865289
972,θ_ɻ_ɔː,1,0.0
973,θ_ɻ_ɔː_l,1,0.0
976,θ_ɻ_aɪ,6,0.5803236797915148
977,θ_ɻ_aɪ_s,1,0.0
978,θ_ɻ_aɪ_v,4,0.3786429146367648
980,θ_ɻ_aɪ_v_z,1,0.0
981,θ_ɻ_əʊ,80,0.1312619697855658
982,θ_ɻ_əʊ_n,53,0.3360612778790799
983,θ_ɻ_əʊ_n_d,1,0.0
984,θ_ɻ_əʊ_n_z,1,0.0
987,θ_ɻ_əʊ_t,44,0.4286296626871451
988,θ_ɻ_əʊ_t_s,5,0.48963584909265034
990,θ_ɻ_əʊ_z,8,0.7234184599172108
991,θ_ɻ_ə,12,0.9250992250719607
992,θ_ɻ_ɛ,86,0.09528924100519998
993,θ_ɻ_ɛ_ʃ,10,0.8344113943730964
995,θ_ɻ_ɛ_d,12,0.9250992250719607
996,θ_ɻ_ɛ_d_z,6,0.5803236797915148
997,θ_ɻ_ɛ_t,61,0.26613497645078243
998,θ_ɻ_ɛ_t_s,16,0.9318059948023432
999,θ_ɻ_ɪ,9,0.7820044449462648
1000,θ_ɻ_ɪ_f,1,0.0
1001,θ_ɻ_ɪ_f_t,1,0.0
1003,θ_ɻ_ɪ_l,5,0.48963584909265034
1004,θ_ɻ_ɪ_l_d,5,0.48963584909265034
1005,θ_ɻ_ɪ_l_z,1,0.0
1006,θ_ɻ_ɒ,7,0.6569991481240273
1007,θ_ɻ_ɒ_ŋ,3,0.23554813451106882
1010,θ_ɻ_ɒ_b,1,0.0
1014,θ_ɻ_ʌ,5,0.48963584909265034
1015,θ_ɻ_ʌ_ʃ,1,0.0
1019,θ_ɻ_ʌ_s_t,30,0.6191322951917076
1020,θ_ɻ_ʌ_s_t_s,2,0.033867369356318955
1021,θ_ɻ_iː,645,0.0
1022,θ_ɻ_iː_z,3,0.23554813451106882
1023,θ_ɻ_uː,1108,0.0
1024,θ_ɻ_uː_z,1,0.0
1025,θ_ɻ_æ,4,0.3786429146367648
1029,θ_w_ɔː,6,0.5803236797915148
1036,θ_æ,2,0.033867369356318955
1037,θ_æ_ɲ,2,0.033867369356318955
1038,θ_æ_ɲ_t,5,0.48963584909265034
1039,θ_æ_ŋ,3,0.23554813451106882
1040,θ_æ_ŋ_k,107,0.0
1041,θ_æ_ŋ_k_s,54,0.32676369933809335
1042,θ_æ_ŋ_k_t,10,0.8344113943730964
1050,ʌ,2204,0.0
1051,ʌ_ŋ,66,0.22694889753239533
1053,ʌ_ɡ,29,0.6359951293669748
1055,ʌ_l,72,0.18366891921239736
1057,ʌ_m,33,0.5717244428128412
1058,ʌ_m_p,1,0.0
1059,ʌ_n,2463,0.0
1061,ʌ_p,2802,0.0
1062,ʌ_p_s,11,0.881819246751963
1064,ʌ_s,877,0.0
1065,ʌ_t,10,0.8344113943730964
1066,ʌ_x,3,0.23554813451106882
1068,ʒ_eɪ,3,0.23554813451106882
1069,ʒ_eɪ_z,1,0.0
1072,ʒ_ɛə_ɜ˞,1,0.0
1073,ʒ_ʊə,31,0.6028224415841186
1075,ʒ_ʊə_l,69,0.20483832547949354
1077,ʒ_ə,324,0.0
1078,ʒ_ə_ɜ˞,207,0.0
1079,ʒ_ə_d,25,0.7098201258905722
1080,ʒ_ə_z,57,0.29987034072960983
1082,ʒ_ɛ_t_s,1,0.0
1083,ʒ_n̩,721,0.0
1084,ʒ_n̩_d,3,0.23554813451106882
1085,ʒ_n̩_z,185,0.0
1087,ʒ_ɪ_ŋ,2,0.033867369356318955
1090,ʒ_ɪ_z,3,0.23554813451106882
1091,ʒ_l̩,137,0.0
1092,ʒ_ʊ,1,0.0
1093,ʒ_iː_m,19,0.846326651164806
1094,ʒ_iː_m_z,5,0.48963584909265034
1095,ʒ_iː_n,1,0.0
1096,ʒ_iː_n_z,1,0.0
1097,ʒ_j_ə,1,0.0
1098,ʒ_j_ə_n,1,0.0
1100,ʒ_ɑ̃ː_ŋ,2,0.033867369356318955
1101,ʒ_ɑ̃ː_n,3,0.23554813451106882
1102,ʒ_uː,1,0.0
1105,ʒ_w_ɑː,20,0.8208130603464577
1107,dʒ_ɑː,20,0.8208130603464577
1108,dʒ_ɑː_ɜ˞,12,0.9250992250719607
1109,dʒ_ɑː_b,3,0.23554813451106882
1111,dʒ_ɑː_z,8,0.7234184599172108
1112,dʒ_ɔː,32,0.5870304495218972
1114,dʒ_ɔː_dʒ,84,0.10699345087988488
1116,dʒ_ɔː_n,4,0.3786429146367648
1117,dʒ_ɔː_n_t,1,0.0
1119,dʒ_ɔː_z,9,0.7820044449462648
1120,dʒ_eɪ,260,0.0
1121,dʒ_eɪ_d,2,0.033867369356318955
1124,dʒ_eɪ_l,30,0.6191322951917076
1125,dʒ_eɪ_l_d,5,0.48963584909265034
1126,dʒ_eɪ_l_z,2,0.033867369356318955
1128,dʒ_eɪ_n,56,0.3086742160346345
1132,dʒ_aɪ,74,0.17004050589590514
1133,dʒ_aɪ_b,1,0.0
1135,dʒ_aɪ_b_z,1,0.0
1136,dʒ_aɪ_l,14,0.9982253065955268
1142,dʒ_aɪ_z,8,0.7234184599172108
1143,dʒ_aɪ_z_d,5,0.48963584909265034
1144,dʒ_ɜː,381,0.0
1145,dʒ_ɜː_k,8,0.7234184599172108
1146,dʒ_ɜː_k_s,2,0.033867369356318955
1147,dʒ_ɜː_k_t,10,0.8344113943730964
1148,dʒ_ɜː_m,3,0.23554813451106882
1149,dʒ_ɜː_m_z,6,0.5803236797915148
1153,dʒ_ɔɪ,189,0.0
1154,dʒ_ɔɪ_d,51,0.35519463558328435
1155,dʒ_ɔɪ_n,66,0.22694889753239533
1156,dʒ_ɔɪ_n_d,60,0.2743567499112618
1157,dʒ_ɔɪ_n_t,44,0.4286296626871451
1158,dʒ_ɔɪ_n_t_s,14,0.9982253065955268
1159,dʒ_ɔɪ_n_z,5,0.48963584909265034
1160,dʒ_ɔɪ_s,16,0.9318059948023432
1163,dʒ_ɔɪ_z,11,0.881819246751963
1164,dʒ_əʊ,16,0.9318059948023432
1166,dʒ_əʊ_k,33,0.5717244428128412
1167,dʒ_əʊ_k_s,17,0.9016509460184803
1169,dʒ_əʊ_l,1,0.0
1171,dʒ_əʊ_l_t,2,0.033867369356318955
1175,dʒ_əʊ_n_z,22,0.7734052079675909
1176,dʒ_əʊ_v,1,0.0
1179,dʒ_aʊ_l,1,0.0
1180,dʒ_aʊ_l_z,1,0.0
1183,dʒ_ɪə,46,0.40651909063424363
1186,dʒ_ɪə_l,2,0.033867369356318955
1189,dʒ_ɪə_t,1,0.0
1190,dʒ_ɪə_z,1,0.0
1191,dʒ_ʊə,120,0.0
1194,dʒ_ʊə_l,159,0.0
1195,dʒ_ʊə_l_z,53,0.3360612778790799
1196,dʒ_ʊə_t,19,0.846326651164806
1197,dʒ_ʊə_t_s,15,0.9639078404721537
1199,dʒ_ə,536,0.0
1200,dʒ_ə_ɜ˞,544,0.0
1201,dʒ_ə_d,21,0.7965445414407768
1202,dʒ_ə_l,12,0.9250992250719607
1204,dʒ_ə_l_z,12,0.9250992250719607
1205,dʒ_ə_m,11,0.881819246751963
1206,dʒ_ə_m_z,1,0.0
1207,dʒ_ə_n,290,0.0
1208,dʒ_ə_n_d,14,0.9982253065955268
1209,dʒ_ə_n_d_z,3,0.23554813451106882
1210,dʒ_ə_n_s,101,0.015319681365850157
1211,dʒ_ə_n_t,187,0.0
1212,dʒ_ə_n_t_s,44,0.4286296626871451
1213,dʒ_ə_n_z,41,0.46375526216358076
1214,dʒ_ə_s,107,0.0
1215,dʒ_ə_z,204,0.0
1216,dʒ_ɛ,953,0.0
1217,dʒ_ɛ_f,2,0.033867369356318955
1218,dʒ_ɛ_k,248,0.0
1219,dʒ_ɛ_k_t,87,0.08953881893177884
1220,dʒ_ɛ_k_t_s,31,0.6028224415841186
1224,dʒ_ɛ_m,1,0.0
1226,dʒ_ɛ_m_z,2,0.033867369356318955
1227,dʒ_ɛ_n,131,0.0
1229,dʒ_ɛ_n_t,53,0.3360612778790799
1230,dʒ_ɛ_n_t_s,3,0.23554813451106882
1232,dʒ_ɛ_s,125,0.0
1233,dʒ_ɛ_s_t,83,0.11295047979714656
1234,dʒ_ɛ_s_t_s,41,0.46375526216358076
1235,dʒ_ɛ_t,14,0.9982253065955268
1236,dʒ_ɛ_t_s,7,0.6569991481240273
1238,dʒ_ɪ,1215,0.0
1239,dʒ_ɪ_ŋ,295,0.0
1243,dʒ_ɪ_ŋ_z,13,0.9649129456753878
1248,dʒ_ɪ_d,45,0.4174515300369579
1249,dʒ_ɪ_ɡ,3,0.23554813451106882
1251,dʒ_ɪ_ɡ_z,1,0.0
1252,dʒ_ɪ_k,108,0.0
1254,dʒ_ɪ_k_t,220,0.0
1255,dʒ_ɪ_k_t_s,104,0.0007604184832742389
1256,dʒ_ɪ_l,3,0.23554813451106882
1260,dʒ_ɪ_m,45,0.4174515300369579
1262,dʒ_ɪ_n,208,0.0
1263,dʒ_ɪ_n_d,30,0.6191322951917076
1265,dʒ_ɪ_n_z,56,0.3086742160346345
1266,dʒ_ɪ_p,25,0.7098201258905722
1268,dʒ_ɪ_p_t,33,0.5717244428128412
1269,dʒ_ɪ_s,65,0.23454302930783477
1270,dʒ_ɪ_s_t,65,0.23454302930783477
1271,dʒ_ɪ_s_t_s,35,0.5424568268591953
1272,dʒ_ɪ_t,39,0.4886307438894163
1273,dʒ_ɪ_t_s,12,0.9250992250719607
1274,dʒ_ɪ_z,768,0.0
1275,dʒ_ɒ,137,0.0
1279,dʒ_ɒ_b,245,0.0
1281,dʒ_ɒ_b_z,89,0.07823365117187409
1282,dʒ_ɒ_d,1,0.0
1283,dʒ_ɒ_ɡ,2,0.033867369356318955
1285,dʒ_ɒ_ɡ_z,1,0.0
1287,dʒ_ɒ_n,212,0.0
1288,dʒ_ɒ_n_z,6,0.5803236797915148
1292,dʒ_ʊ,367,0.0
1293,dʒ_ʌ,170,0.0
1294,dʒ_ʌ_ŋ,20,0.8208130603464577
1295,dʒ_ʌ_ŋ_k,28,0.6534497613150807
1297,dʒ_ʌ_ŋ_k_t,2,0.033867369356318955
1299,dʒ_ʌ_dʒ,116,0.0
1300,dʒ_ʌ_dʒ_d,15,0.9639078404721537
1301,dʒ_ʌ_ɡ,8,0.7234184599172108
1303,dʒ_ʌ_ɡ_z,2,0.033867369356318955
1304,dʒ_ʌ_k,1,0.0
1305,dʒ_ʌ_m,34,0.5568754007380342
1306,dʒ_ʌ_m_p,27,0.6715392446185393
1307,dʒ_ʌ_m_p_s,4,0.3786429146367648
1308,dʒ_ʌ_m_p_t,25,0.7098201258905722
1309,dʒ_ʌ_n,2,0.033867369356318955
1310,dʒ_ʌ_s_t,1390,0.0
1311,dʒ_ʌ_s_t_s,1,0.0
1314,dʒ_iː,270,0.0
1319,dʒ_iː_n,10,0.8344113943730964
1320,dʒ_iː_n_z,26,0.6903115090441662
1321,dʒ_iː_p,7,0.6569991481240273
1322,dʒ_iː_p_s,2,0.033867369356318955
1324,dʒ_iː_z,14,0.9982253065955268
1326,dʒ_j_ə_n,4,0.3786429146367648
1328,dʒ_uː,237,0.0
1331,dʒ_uː_k,1,0.0
1334,dʒ_uː_n,57,0.29987034072960983
1336,dʒ_uː_s,20,0.8208130603464577
1339,dʒ_uː_z,68,0.21209985545758814
1340,dʒ_æ,157,0.0
1341,dʒ_æ_ŋ,2,0.033867369356318955
1342,dʒ_æ_b,1,0.0
1348,dʒ_æ_k,53,0.3360612778790799
1349,dʒ_æ_k_s,2,0.033867369356318955
1351,dʒ_æ_m,14,0.9982253065955268
1352,dʒ_æ_m_d,10,0.8344113943730964
1353,dʒ_æ_m_z,2,0.033867369356318955
1354,dʒ_æ_n,4,0.3786429146367648
1355,dʒ_æ_s,3,0.23554813451106882
1357,dʒ_æ_z,8,0.7234184599172108
1359,b_ɑː,159,0.0
1360,b_ɑː_ð_z,8,0.7234184599172108
1361,b_ɑː_ɜ˞,68,0.21209985545758814
1362,b_ɑː_θ,93,0.056366131148922416
1364,b_ɑː_θ_t,5,0.48963584909265034
1365,b_ɑː_dʒ,3,0.23554813451106882
1367,b_ɑː_b,9,0.7820044449462648
1368,b_ɑː_b_d,8,0.7234184599172108
1369,b_ɑː_b_z,1,0.0
1370,b_ɑː_d,11,0.881819246751963
1373,b_ɑː_k,14,0.9982253065955268
1375,b_ɑː_k_t,10,0.8344113943730964
1376,b_ɑː_m,1,0.0
1379,b_ɑː_n,11,0.881819246751963
1380,b_ɑː_n_z,2,0.033867369356318955
1384,b_ɑː_t,6,0.5803236797915148
1385,b_ɑː_z,29,0.6359951293669748
1386,b_ɔː,187,0.0
1389,b_ɔː_ɜ˞,30,0.6191322951917076
1391,b_ɔː_d,173,0.0
1392,b_ɔː_d_z,22,0.7734052079675909
1393,b_ɔː_k,1,0.0
1396,b_ɔː_l,145,0.0
1397,b_ɔː_l_d,9,0.7820044449462648
1399,b_ɔː_l_t,1,0.0
1400,b_ɔː_l_z,25,0.7098201258905722
1402,b_ɔː_n,123,0.0
1406,b_ɔː_t,90,0.07267598475651182
1408,b_ɔː_z,3,0.23554813451106882
1409,b_eɪ,692,0.0
1410,b_eɪ_ð,4,0.3786429146367648
1411,b_eɪ_ð_d,5,0.48963584909265034
1413,b_eɪ_ʒ,3,0.23554813451106882
1414,b_eɪ_b,2,0.033867369356318955
1416,b_eɪ_d,10,0.8344113943730964
1417,b_eɪ_k,4,0.3786429146367648
1419,b_eɪ_k_t,11,0.881819246751963
1420,b_eɪ_l,13,0.9649129456753878
1422,b_eɪ_l_z,2,0.033867369356318955
1423,b_eɪ_n,2,0.033867369356318955
1425,b_eɪ_s,90,0.07267598475651182
1428,b_eɪ_t,83,0.11295047979714656
1429,b_eɪ_t_s,19,0.846326651164806
1430,b_eɪ_z,6,0.5803236797915148
1431,b_aɪ,4894,0.0
1435,b_aɪ_d,5,0.48963584909265034
1437,b_aɪ_k,9,0.7820044449462648
1438,b_aɪ_k_s,4,0.3786429146367648
1440,b_aɪ_l,21,0.7965445414407768
1442,b_aɪ_n,35,0.5424568268591953
1443,b_aɪ_n_d,45,0.4174515300369579
1444,b_aɪ_n_d_z,2,0.033867369356318955
1445,b_aɪ_n_z,16,0.9318059948023432
1446,b_aɪ_t,18,0.8732200097732894
1447,b_aɪ_t_s,6,0.5803236797915148
1448,b_aɪ_z,8,0.7234184599172108
1450,b_ɜː,136,0.0
1451,b_ɜː_ð_z,1,0.0
1452,b_ɜː_ɲ,2,0.033867369356318955
1454,b_ɜː_ɜ˞,1,0.0
1455,b_ɜː_θ,97,0.03541962695564205
1456,b_ɜː_θ_s,4,0.3786429146367648
1458,b_ɜː_b,6,0.5803236797915148
1459,b_ɜː_b_z,9,0.7820044449462648
1460,b_ɜː_d,45,0.4174515300369579
1461,b_ɜː_d_z,62,0.2580468963036725
1462,b_ɜː_ɡ,10,0.8344113943730964
1463,b_ɜː_ɡ_z,1,0.0
1464,b_ɜː_k,4,0.3786429146367648
1467,b_ɜː_n,29,0.6359951293669748
1468,b_ɜː_n_d,26,0.6903115090441662
1469,b_ɜː_n_t,22,0.7734052079675909
1470,b_ɜː_n_z,9,0.7820044449462648
1474,b_ɜː_s,1,0.0
1475,b_ɜː_s_t,41,0.46375526216358076
1476,b_ɜː_s_t_s,9,0.7820044449462648
1478,b_ɔɪ,289,0.0
1481,b_ɔɪ_l,21,0.7965445414407768
1482,b_ɔɪ_l_d,17,0.9016509460184803
1483,b_ɔɪ_l_z,3,0.23554813451106882
1484,b_ɔɪ_z,149,0.0
1485,b_əʊ,145,0.0
1486,b_əʊ_θ,609,0.0
1487,b_əʊ_d,2,0.033867369356318955
1489,b_əʊ_l,51,0.35519463558328435
1490,b_əʊ_l_d,22,0.7734052079675909
1491,b_əʊ_l_t,9,0.7820044449462648
1492,b_əʊ_l_t_s,4,0.3786429146367648
1493,b_əʊ_l_z,7,0.6569991481240273
1494,b_əʊ_n,36,0.5284444644928434
1495,b_əʊ_n_d,1,0.0
1496,b_əʊ_n_z,46,0.40651909063424363
1498,b_əʊ_s_t,6,0.5803236797915148
1499,b_əʊ_s_t_s,1,0.0
1500,b_əʊ_t,61,0.26613497645078243
1501,b_əʊ_t_s,23,0.7512946359146896
1502,b_əʊ_z,15,0.9639078404721537
1503,b_aʊ,29,0.6359951293669748
1506,b_aʊ_d,13,0.9649129456753878
1507,b_aʊ_n,37,0.5148160511763513
1508,b_aʊ_n_d,67,0.2194689675642295
1509,b_aʊ_n_d_z,7,0.6569991481240273
1510,b_aʊ_n_s,6,0.5803236797915148
1511,b_aʊ_n_s_t,5,0.48963584909265034
1512,b_aʊ_t,2506,0.0
1513,b_aʊ_t_s,13,0.9649129456753878
1514,b_aʊ_z,4,0.3786429146367648
1515,b_ɪə,33,0.5717244428128412
1516,b_ɪə_ɜ˞,48,0.3853496843671471
1517,b_ɪə_d,22,0.7734052079675909
1518,b_ɪə_d_z,3,0.23554813451106882
1519,b_ɪə_n,12,0.9250992250719607
1520,b_ɪə_n_s,1,0.0
1521,b_ɪə_n_t,1,0.0
1522,b_ɪə_n_z,6,0.5803236797915148
1523,b_ɪə_s,2,0.033867369356318955
1524,b_ɪə_z,2,0.033867369356318955
1525,b_ɛə,90,0.07267598475651182
1526,b_ɛə_ɜ˞,104,0.0007604184832742389
1527,b_ɛə_d,5,0.48963584909265034
1530,b_ɛə_z,16,0.9318059948023432
1533,b_ʊə_s,1,0.0
1535,b_ə,1138,0.0
1536,b_ə_ɜ˞,3879,0.0
1537,b_ə_θ,26,0.6903115090441662
1539,b_ə_d,121,0.0
1540,b_ə_d_z,5,0.48963584909265034
1541,b_ə_l,25,0.7098201258905722
1542,b_ə_l_d,1,0.0
1545,b_ə_m,6,0.5803236797915148
1546,b_ə_m_z,1,0.0
1547,b_ə_n,114,0.0
1548,b_ə_n_d,135,0.0
1549,b_ə_n_d_z,20,0.8208130603464577
1550,b_ə_n_s,9,0.7820044449462648
1551,b_ə_n_t,4,0.3786429146367648
1553,b_ə_n_z,14,0.9982253065955268
1554,b_ə_s,11,0.881819246751963
1555,b_ə_t,20,0.8208130603464577
1556,b_ə_t_s,1,0.0
1557,b_ə_z,386,0.0
1558,b_ɛ,785,0.0
1559,b_ɛ_ŋ,3,0.23554813451106882
1560,b_ɛ_d,341,0.0
1561,b_ɛ_d_z,26,0.6903115090441662
1562,b_ɛ_ɡ,12,0.9250992250719607
1563,b_ɛ_ɡ_d,10,0.8344113943730964
1564,b_ɛ_ɡ_z,2,0.033867369356318955
1565,b_ɛ_k,1,0.0
1566,b_ɛ_k_s,2,0.033867369356318955
1567,b_ɛ_l,87,0.08953881893177884
1568,b_ɛ_l_ɲ,1,0.0
1571,b_ɛ_l_t,20,0.8208130603464577
1572,b_ɛ_l_t_s,7,0.6569991481240273
1573,b_ɛ_l_z,17,0.9016509460184803
1574,b_ɛ_n,63,0.250088231005581
1575,b_ɛ_n_ɲ,20,0.8208130603464577
1576,b_ɛ_n_d,20,0.8208130603464577
1577,b_ɛ_n_d_z,4,0.3786429146367648
1578,b_ɛ_n_t,39,0.4886307438894163
1581,b_ɛ_s,3,0.23554813451106882
1583,b_ɛ_s_k_s,1,0.0
1584,b_ɛ_s_t,349,0.0
1586,b_ɛ_t,27,0.6715392446185393
1587,b_ɛ_t_s,2,0.033867369356318955
1588,b_ɪ,7936,0.0
1589,b_ɪ_ɲ,14,0.9982253065955268
1591,b_ɪ_ŋ,97,0.03541962695564205
1593,b_ɪ_ʃ,20,0.8208130603464577
1595,b_ɪ_dʒ,17,0.9016509460184803
1596,b_ɪ_b,2,0.033867369356318955
1599,b_ɪ_d,23,0.7512946359146896
1600,b_ɪ_d_z,4,0.3786429146367648
1604,b_ɪ_ɡ,317,0.0
1605,b_ɪ_k,19,0.846326651164806
1607,b_ɪ_l,296,0.0
1608,b_ɪ_l_dʒ,2,0.033867369356318955
1609,b_ɪ_l_d,82,0.11897971688313469
1610,b_ɪ_l_d_z,6,0.5803236797915148
1614,b_ɪ_l_t,139,0.0
1615,b_ɪ_l_z,22,0.7734052079675909
1617,b_ɪ_n,49,0.37509352782781835
1618,b_ɪ_n_dʒ,1,0.0
1620,b_ɪ_n_z,7,0.6569991481240273
1621,b_ɪ_s,6,0.5803236797915148
1623,b_ɪ_s_t,1,0.0
1625,b_ɪ_t,325,0.0
1626,b_ɪ_t_s,75,0.16336381545537637
1627,b_ɪ_z,356,0.0
1628,b_l̩,6021,0.0
1629,b_l̩_d,151,0.0
1630,b_l̩_z,195,0.0
1631,b_ɒ,1017,0.0
1636,b_ɒ_b,40,0.47603751506601166
1637,b_ɒ_b_d,5,0.48963584909265034
1638,b_ɒ_b_z,1,0.0
1641,b_ɒ_ɡ,6,0.5803236797915148
1643,b_ɒ_ɡ_z,2,0.033867369356318955
1644,b_ɒ_k,41,0.46375526216358076
1645,b_ɒ_k_s,91,0.06717973027645785
1647,b_ɒ_l,5,0.48963584909265034
1648,b_ɒ_m,40,0.47603751506601166
1649,b_ɒ_m_d,5,0.48963584909265034
1650,b_ɒ_m_z,13,0.9649129456753878
1651,b_ɒ_n,13,0.9649129456753878
1652,b_ɒ_n_d,17,0.9016509460184803
1653,b_ɒ_n_d_z,12,0.9250992250719607
1658,b_ɒ_s,22,0.7734052079675909
1662,b_ɒ_t,4,0.3786429146367648
1663,b_ɒ_t_s,3,0.23554813451106882
1664,b_ʊ,113,0.0
1665,b_ʊ_ɲ,1,0.0
1666,b_ʊ_ʃ,54,0.32676369933809335
1668,b_ʊ_d_z,1,0.0
1669,b_ʊ_k,320,0.0
1670,b_ʊ_k_s,171,0.0
1671,b_ʊ_k_t,10,0.8344113943730964
1672,b_ʊ_l,36,0.5284444644928434
1674,b_ʊ_l_z,7,0.6569991481240273
1676,b_ʊ_t_s,10,0.8344113943730964
1677,b_ʌ,250,0.0
1678,b_ʌ_ŋ,19,0.846326651164806
1680,b_ʌ_ŋ_k,5,0.48963584909265034
1681,b_ʌ_ŋ_k_s,2,0.033867369356318955
1684,b_ʌ_dʒ,4,0.3786429146367648
1686,b_ʌ_b,2,0.033867369356318955
1688,b_ʌ_d,4,0.3786429146367648
1689,b_ʌ_d_z,5,0.48963584909265034
1690,b_ʌ_f,3,0.23554813451106882
1691,b_ʌ_f_s,1,0.0
1693,b_ʌ_ɡ,4,0.3786429146367648
1695,b_ʌ_ɡ_z,3,0.23554813451106882
1696,b_ʌ_k,6,0.5803236797915148
1697,b_ʌ_k_s,6,0.5803236797915148
1699,b_ʌ_l,19,0.846326651164806
1700,b_ʌ_l_dʒ,3,0.23554813451106882
1702,b_ʌ_l_b,6,0.5803236797915148
1703,b_ʌ_l_b_z,5,0.48963584909265034
1704,b_ʌ_l_k,22,0.7734052079675909
1706,b_ʌ_m,12,0.9250992250719607
1709,b_ʌ_m_p,7,0.6569991481240273
1710,b_ʌ_m_p_s,2,0.033867369356318955
1711,b_ʌ_m_p_t,5,0.48963584909265034
1712,b_ʌ_m_z,1,0.0
1713,b_ʌ_n,51,0.35519463558328435
1714,b_ʌ_n_ɲ,16,0.9318059948023432
1715,b_ʌ_n_ɲ_t,5,0.48963584909265034
1716,b_ʌ_n_d,1,0.0
1718,b_ʌ_n_z,3,0.23554813451106882
1719,b_ʌ_s,71,0.19062575946004823
1723,b_ʌ_s_t,10,0.8344113943730964
1724,b_ʌ_s_t_s,2,0.033867369356318955
1725,b_ʌ_t,5416,0.0
1726,b_ʌ_t_s,2,0.033867369356318955
1727,b_ʌ_v,223,0.0
1728,b_ʌ_z,4,0.3786429146367648
1729,b_ʌ_z_d,5,0.48963584909265034
1730,b_iː,8505,0.0
1731,b_iː_ɲ,69,0.20483832547949354
1733,b_iː_d,2,0.033867369356318955
1734,b_iː_d_z,9,0.7820044449462648
1735,b_iː_f,16,0.9318059948023432
1738,b_iː_k,8,0.7234184599172108
1739,b_iː_k_s,2,0.033867369356318955
1740,b_iː_l,15,0.9639078404721537
1741,b_iː_l_z,5,0.48963584909265034
1742,b_iː_m,11,0.881819246751963
1743,b_iː_m_d,5,0.48963584909265034
1744,b_iː_m_z,4,0.3786429146367648
1745,b_iː_n,2714,0.0
1746,b_iː_n_z,19,0.846326651164806
1747,b_iː_p,1,0.0
1749,b_iː_s,2,0.033867369356318955
1750,b_iː_s_t,22,0.7734052079675909
1751,b_iː_s_t_s,11,0.881819246751963
1752,b_iː_t,64,0.24225490424145135
1753,b_iː_t_s,9,0.7820044449462648
1755,b_iː_z,12,0.9250992250719607
1756,b_j_ʊə,51,0.35519463558328435
1757,b_j_ə,11,0.881819246751963
1758,b_j_ə_l,1,0.0
1760,b_j_ə_n,4,0.3786429146367648
1761,b_j_ə_n_z,1,0.0
1762,b_j_ə_s,9,0.7820044449462648
1763,b_j_ə_z,1,0.0
1764,b_j_ʊ,55,0.31763672823125944
1765,b_j_uː,353,0.0
1767,b_j_uː_k,3,0.23554813451106882
1770,b_j_uː_l,2,0.033867369356318955
1772,b_j_uː_n,7,0.6569991481240273
1774,b_j_uː_s,14,0.9982253065955268
1775,b_j_uː_t,34,0.5568754007380342
